"","repo_id","activityDensity","densitybins","new_jaccard","median_age","median_commits","activity","activity_direction","activity_slope"
"1626",3098248,0.00528867342441604,"6",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1627",3231775,0.0752545374059318,"3",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1628",3242979,0.0478511298183429,"3",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1629",3358328,0.0561482313307131,"3",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1630",3377119,0.177543186180422,"2",0.833333333333333,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1631",3955917,0.0957903780068729,"3",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1632",4125264,0.0170114942528736,"4",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1633",5242345,0.0998089780324737,"3",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1634",6448301,0.866831683168317,"2",0,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1635",6715347,0.000999000999000999,"6",1,1000.5,11,"Long-Low","Positive",0.280259014014592
"1636",6717077,0.000999500249875062,"6",1,1000.5,11,"Long-Low","Positive",0.280259014014592
"1637",7951309,0.298567335243553,"2",0.642857142857143,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1638",10049177,0.0285400658616905,"4",1,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1639",11474326,1.20042826552463,"1",0,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1640",14988222,0.0112429731417864,"4",0,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1641",16528772,0.0858618463524855,"3",0,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1642",20567402,0.00954979536152797,"6",0.833333333333333,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1643",24965748,0.0191625266146203,"4",0.833333333333333,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1644",28405614,0.00841622035195103,"6",0.8,1000.5,11,"Long-Low","Positive",0.280259014014592
"1645",29326570,0.15990639625585,"2",0,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1646",31634129,0.0690221857025472,"3",0.642857142857143,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1647",34379569,0.00606060606060606,"6",0.833333333333333,1000.5,11,"Long-Low","Positive",0.280259014014592
"1648",42742237,0.0125968992248062,"4",0.642857142857143,1000.5,11,"Long-Heavy","Positive",0.280259014014592
"1649",43121162,0.00390243902439024,"6",0.642857142857143,1000.5,11,"Long-Low","Positive",0.280259014014592
"1650",44306011,0.00693756194251734,"6",0,1000.5,11,"Long-Low","Positive",0.280259014014592
"1651",45584282,0.00201612903225806,"6",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1652",46823311,0.00307692307692308,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1653",48034347,0.0342323651452282,"3",0.0909090909090909,1000.5,11,"Short-Heavy","Positive",0.280259014014592
"1654",53152548,0.00336322869955157,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1655",56203283,0.0400471142520612,"3",0.642857142857143,1000.5,11,"Short-Heavy","Positive",0.280259014014592
"1656",57319974,0.00239520958083832,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1657",58929643,0.00734394124847001,"6",0.0909090909090909,1000.5,11,"Short-Low","Positive",0.280259014014592
"1658",59461431,0.0419235511713933,"3",0.642857142857143,1000.5,11,"Short-Heavy","Positive",0.280259014014592
"1659",59742440,0.0136138613861386,"4",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1660",60107224,0.305970149253731,"2",0,1000.5,11,"Short-Heavy","Positive",0.280259014014592
"1661",61160289,0.00378787878787879,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1662",63736344,0.00919842312746386,"6",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1663",66098328,0.00410396716826265,"6",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1664",67188098,0.00697350069735007,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1665",68333757,0.00854700854700855,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1666",70300939,0.00294985250737463,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1667",70800851,0.00446428571428571,"6",0.642857142857143,1000.5,11,"Short-Low","Positive",0.280259014014592
"1668",73144645,0.00777604976671851,"6",0.538461538461538,1000.5,11,"Short-Low","Positive",0.280259014014592
"1669",79171086,0.00347222222222222,"6",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1670",91967828,0.00681818181818182,"6",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1671",103164746,0.151515151515152,"2",0,1000.5,11,"Short-Heavy","Positive",0.280259014014592
"1672",107940759,0.032258064516129,"3",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1673",110879603,0.0239043824701195,"4",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1674",112758082,0.0213675213675214,"4",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1675",123644647,0.0229007633587786,"4",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1676",126388167,0.0388349514563107,"3",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1677",131322746,0.155172413793103,"2",0,1000.5,11,"Short-Low","Positive",0.280259014014592
"1678",7203863,0.0121951219512195,"4",1,1050,52,"Long-Low","Positive",0.386361056478958
"1679",7282196,0.00152439024390244,"6",1,1050,52,"Long-Low","Positive",0.386361056478958
"1680",7694545,0.0104058272632674,"4",1,1050,52,"Long-Low","Positive",0.386361056478958
"1681",9595833,0.00215866162978953,"6",1,1050,52,"Long-Low","Positive",0.386361056478958
"1682",11637006,1.33923205342237,"1",0,1050,52,"Long-Heavy","Positive",0.386361056478958
"1683",11637016,0.023094688221709,"4",1,1050,52,"Long-Low","Positive",0.386361056478958
"1684",11637155,0.0346620450606586,"3",1,1050,52,"Long-Heavy","Positive",0.386361056478958
"1685",11637360,0.17650462962963,"2",1,1050,52,"Long-Heavy","Positive",0.386361056478958
"1686",11637427,0.0509554140127389,"3",0.962962962962963,1050,52,"Long-Heavy","Positive",0.386361056478958
"1687",11637439,0.00694846554719166,"6",0.918032786885246,1050,52,"Long-Low","Positive",0.386361056478958
"1688",11637451,0.0561667631731326,"3",1,1050,52,"Long-Heavy","Positive",0.386361056478958
"1689",11638472,0.0504640371229698,"3",1,1050,52,"Long-Heavy","Positive",0.386361056478958
"1690",11638494,0.0876378409750435,"3",1,1050,52,"Long-Heavy","Positive",0.386361056478958
"1691",11842849,0.364327485380117,"2",1,1050,52,"Long-Heavy","Positive",0.386361056478958
"1692",11998378,0.0263620386643234,"4",0.654545454545455,1050,52,"Long-Low","Positive",0.386361056478958
"1693",44791075,0.0358923230309073,"3",0.918032786885246,1050,52,"Short-Low","Positive",0.386361056478958
"1694",58089233,0.118357487922705,"3",0.963636363636364,1050,52,"Short-Heavy","Positive",0.386361056478958
"1695",58585260,0.00121802679658952,"6",0.963636363636364,1050,52,"Short-Low","Positive",0.386361056478958
"1696",62436022,0.0276190476190476,"4",0.175,1050,52,"Short-Low","Positive",0.386361056478958
"1697",63674015,0.068241469816273,"3",0.940298507462687,1050,52,"Short-Low","Positive",0.386361056478958
"1698",68209085,0.193181818181818,"2",0.918032786885246,1050,52,"Short-Heavy","Positive",0.386361056478958
"1699",68762672,0.187948350071736,"2",0,1050,52,"Short-Heavy","Positive",0.386361056478958
"1700",71597045,0.187311178247734,"2",0.918032786885246,1050,52,"Short-Heavy","Positive",0.386361056478958
"1701",82351984,0.014760147601476,"4",0.896551724137931,1050,52,"Short-Low","Positive",0.386361056478958
"1702",83328245,2.12052730696798,"1",0.690909090909091,1050,52,"Short-Heavy","Positive",0.386361056478958
"1703",86312265,0.137096774193548,"3",0.88135593220339,1050,52,"Short-Heavy","Positive",0.386361056478958
"1704",86628508,0.164658634538153,"2",0.816666666666667,1050,52,"Short-Heavy","Positive",0.386361056478958
"1705",86939816,0.00816326530612245,"6",0.857142857142857,1050,52,"Short-Low","Positive",0.386361056478958
"1706",99677051,0.0792349726775956,"3",0.672727272727273,1050,52,"Short-Low","Positive",0.386361056478958
"1707",111815471,0.0165289256198347,"4",0.654545454545455,1050,52,"Short-Low","Positive",0.386361056478958
"1708",123548989,0.263157894736842,"2",0.175,1050,52,"Short-Low","Positive",0.386361056478958
"1709",13058317,0.00597728631201435,"6",0.666666666666667,647,7,"Long-Heavy","Positive",0.162423799649523
"1710",13350226,0.244394618834081,"2",0,647,7,"Long-Heavy","Positive",0.162423799649523
"1711",19760281,0.177494976557267,"2",0.666666666666667,647,7,"Long-Heavy","Positive",0.162423799649523
"1712",26464062,0.00298953662182362,"6",0.666666666666667,647,7,"Long-Low","Positive",0.162423799649523
"1713",34763698,0.394071490845684,"2",0.5,647,7,"Long-Heavy","Positive",0.162423799649523
"1714",54657846,0.00344827586206897,"6",0,647,7,"Long-Low","Positive",0.162423799649523
"1715",63194779,0.00260416666666667,"6",0.5,647,7,"Long-Low","Positive",0.162423799649523
"1716",63654926,0.0182291666666667,"4",0.5,647,7,"Long-Heavy","Positive",0.162423799649523
"1717",73348873,0.108191653786708,"3",0.666666666666667,647,7,"Short-Heavy","Positive",0.162423799649523
"1718",90519343,0.00441501103752759,"6",0,647,7,"Short-Low","Positive",0.162423799649523
"1719",92178004,0.0045662100456621,"6",0.5,647,7,"Short-Low","Positive",0.162423799649523
"1720",105531058,0.0229508196721311,"4",0,647,7,"Short-Low","Positive",0.162423799649523
"1721",110772075,0.0238095238095238,"4",0,647,7,"Short-Low","Positive",0.162423799649523
"1722",112913806,0.0128755364806867,"4",0,647,7,"Short-Low","Positive",0.162423799649523
"1723",120873629,2.40740740740741,"1",0.5,647,7,"Short-Heavy","Positive",0.162423799649523
"1724",123247042,0.0147058823529412,"4",0,647,7,"Short-Low","Positive",0.162423799649523
"1725",128611002,0.0357142857142857,"3",0,647,7,"Short-Low","Positive",0.162423799649523
"1726",135387934,0.333914559721011,"2",0.5,647,7,"Long-Heavy","Positive",0.162423799649523
"1727",135740106,0.0555555555555556,"3",0.5,647,7,"Short-Heavy","Positive",0.162423799649523
"1728",13689208,0.338638858397366,"2",0,1207,21,"Long-Heavy","Positive",0.195611016044453
"1729",14060909,0.0273010920436817,"4",0.75,1207,21,"Long-Heavy","Positive",0.195611016044453
"1730",17904050,0.0137254901960784,"4",0.739130434782609,1207,21,"Long-Low","Positive",0.195611016044453
"1731",18773180,0.025844930417495,"4",0.785714285714286,1207,21,"Long-Heavy","Positive",0.195611016044453
"1732",29089807,0.0101088646967341,"4",0.785714285714286,1207,21,"Long-Low","Positive",0.195611016044453
"1733",30964876,0.00662800331400166,"6",0.75,1207,21,"Short-Low","Positive",0.195611016044453
"1734",33458621,0.0090403337969402,"6",0.75,1207,21,"Long-Low","Positive",0.195611016044453
"1735",37541669,0.0416666666666667,"3",0.735294117647059,1207,21,"Short-Heavy","Positive",0.195611016044453
"1736",42915606,0.0983446932814021,"3",0.739130434782609,1207,21,"Short-Heavy","Positive",0.195611016044453
"1737",57122001,0.016726403823178,"4",0.739130434782609,1207,21,"Short-Low","Positive",0.195611016044453
"1738",64569502,0.0372836218375499,"3",0,1207,21,"Short-Heavy","Positive",0.195611016044453
"1739",89923113,0.0217864923747277,"4",0,1207,21,"Short-Low","Positive",0.195611016044453
"1740",97659525,0.0259067357512953,"4",0,1207,21,"Short-Low","Positive",0.195611016044453
"1741",10363549,0.0326147042564953,"3",0.906542056074766,841,43,"Long-Heavy","Positive",0.88218157847057
"1742",10453141,2.50027731558514,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1743",10826356,0.509254066180595,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1744",12795135,0.0130254588513914,"4",0.905660377358491,841,43,"Long-Low","Positive",0.88218157847057
"1745",13341675,0.00177304964539007,"6",0.910377358490566,841,43,"Long-Low","Positive",0.88218157847057
"1746",14807987,0.0267579340385812,"4",0,841,43,"Long-Low","Positive",0.88218157847057
"1747",14807988,10.5906593406593,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1748",14827541,0.577600909607732,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1749",14827712,0.160647571606476,"2",0.341121495327103,841,43,"Long-Heavy","Positive",0.88218157847057
"1750",14829041,2.90643918547056,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1751",14831284,1.02567164179104,"1",0.673913043478261,841,43,"Long-Heavy","Positive",0.88218157847057
"1752",14831425,0.681693238042881,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1753",14835758,1.45157657657658,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1754",14869741,0.860331997710361,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1755",15120583,0.663916391639164,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1756",15148548,0.0175438596491228,"4",0.812206572769953,841,43,"Long-Low","Positive",0.88218157847057
"1757",15252954,0.0639899623588457,"3",0.778280542986425,841,43,"Long-Heavy","Positive",0.88218157847057
"1758",15295880,0.143329658213892,"2",0.906542056074766,841,43,"Long-Heavy","Positive",0.88218157847057
"1759",15466840,0.159420289855072,"2",0.32258064516129,841,43,"Long-Heavy","Positive",0.88218157847057
"1760",15702012,0.0734463276836158,"3",0.829383886255924,841,43,"Long-Heavy","Positive",0.88218157847057
"1761",15928954,0.0695081967213115,"3",0.21078431372549,841,43,"Long-Heavy","Positive",0.88218157847057
"1762",15930071,0.00887198986058302,"6",0,841,43,"Long-Low","Positive",0.88218157847057
"1763",16073890,0.0679494888755262,"3",0.676855895196507,841,43,"Long-Heavy","Positive",0.88218157847057
"1764",16305294,0.0898661567877629,"3",0.829383886255924,841,43,"Long-Heavy","Positive",0.88218157847057
"1765",17208387,0.380336351875809,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1766",17248914,0.0802588996763754,"3",0.656387665198238,841,43,"Long-Heavy","Positive",0.88218157847057
"1767",17353531,0.0401814646791964,"3",0.730434782608696,841,43,"Long-Heavy","Positive",0.88218157847057
"1768",17517273,0.0767230169050715,"3",0.802816901408451,841,43,"Long-Heavy","Positive",0.88218157847057
"1769",17642953,0.548648648648649,"2",0.636363636363636,841,43,"Long-Heavy","Positive",0.88218157847057
"1770",17936906,0.0853808353808354,"3",0.896396396396396,841,43,"Long-Heavy","Positive",0.88218157847057
"1771",18284000,0.0387700534759358,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1772",18459454,3.59350935093509,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1773",18908104,0.0597609561752988,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1774",18921723,0.539840637450199,"2",0.716738197424893,841,43,"Long-Heavy","Positive",0.88218157847057
"1775",19061566,0.105193075898802,"3",0.563063063063063,841,43,"Long-Heavy","Positive",0.88218157847057
"1776",19688717,0.531943510423672,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1777",19693701,0.0490921318090114,"3",0.812206572769953,841,43,"Long-Heavy","Positive",0.88218157847057
"1778",20600718,0.0641638225255973,"3",0.807511737089202,841,43,"Long-Heavy","Positive",0.88218157847057
"1779",21741234,0.632911392405063,"2",0.651982378854626,841,43,"Long-Heavy","Positive",0.88218157847057
"1780",21846797,0.0202372644801117,"4",0.829383886255924,841,43,"Long-Low","Positive",0.88218157847057
"1781",22041896,0.0357643758765778,"3",0.820754716981132,841,43,"Long-Heavy","Positive",0.88218157847057
"1782",22105493,0.0174825174825175,"4",0.730434782608696,841,43,"Long-Low","Positive",0.88218157847057
"1783",22110317,2.39748075577327,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1784",22149449,0.0028109627547435,"6",0.636363636363636,841,43,"Long-Low","Positive",0.88218157847057
"1785",22868844,0.0850914205344585,"3",0.640692640692641,841,43,"Long-Heavy","Positive",0.88218157847057
"1786",24062811,0.284587813620072,"2",0.341121495327103,841,43,"Long-Heavy","Positive",0.88218157847057
"1787",24166738,0.00716332378223496,"6",0.640692640692641,841,43,"Long-Low","Positive",0.88218157847057
"1788",25019995,0.537429378531073,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1789",27125831,0.761619190404798,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1790",28300387,0.00535987748851455,"6",0.778280542986425,841,43,"Long-Low","Positive",0.88218157847057
"1791",29070923,0.00153139356814701,"6",0.708154506437768,841,43,"Long-Low","Positive",0.88218157847057
"1792",29237588,0.348367029548989,"2",0.21078431372549,841,43,"Long-Heavy","Positive",0.88218157847057
"1793",29808973,0.0386435331230284,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1794",29895619,0.0157232704402516,"4",0.727272727272727,841,43,"Long-Low","Positive",0.88218157847057
"1795",32503936,0.16374269005848,"2",0.563063063063063,841,43,"Long-Heavy","Positive",0.88218157847057
"1796",32808930,0.343145500420521,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1797",34400828,0.0519031141868512,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1798",34591119,0.0121739130434783,"4",0.716738197424893,841,43,"Long-Low","Positive",0.88218157847057
"1799",35290750,2.39244951712028,"1",0.348623853211009,841,43,"Long-Heavy","Positive",0.88218157847057
"1800",35384113,1.21447253705318,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1801",35981573,0.0756663800515907,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1802",36783936,0.00902378999179656,"6",0.679824561403509,841,43,"Long-Low","Positive",0.88218157847057
"1803",37461682,0.00450856627592426,"6",0.697872340425532,841,43,"Long-Low","Positive",0.88218157847057
"1804",38419047,0.00274977085242896,"6",0.697872340425532,841,43,"Long-Low","Positive",0.88218157847057
"1805",38895801,0.0101289134438306,"4",0.681222707423581,841,43,"Long-Low","Positive",0.88218157847057
"1806",39196019,0.0434782608695652,"3",0.554054054054054,841,43,"Long-Heavy","Positive",0.88218157847057
"1807",39836342,0.0941286113699907,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1808",40154940,0.0571161048689139,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1809",40910561,0.0120593692022263,"4",0.669565217391304,841,43,"Long-Low","Positive",0.88218157847057
"1810",40958747,0.86578449905482,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1811",41613187,0.123312331233123,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1812",41627675,0.0688225538971808,"3",0.673913043478261,841,43,"Long-Heavy","Positive",0.88218157847057
"1813",43087405,0.122926829268293,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1814",43208026,0.2958984375,"2",0.636363636363636,841,43,"Long-Heavy","Positive",0.88218157847057
"1815",43283362,0.033203125,"3",0.676855895196507,841,43,"Long-Low","Positive",0.88218157847057
"1816",44084210,0.0731225296442688,"3",0.657894736842105,841,43,"Long-Heavy","Positive",0.88218157847057
"1817",44256148,0.0445544554455446,"3",0.309859154929577,841,43,"Long-Heavy","Positive",0.88218157847057
"1818",44546487,0.2,"2",0.341463414634146,841,43,"Long-Heavy","Positive",0.88218157847057
"1819",44905059,0.117764471057884,"3",0.651982378854626,841,43,"Long-Heavy","Positive",0.88218157847057
"1820",45021176,0.018981018981019,"4",0.666666666666667,841,43,"Long-Low","Positive",0.88218157847057
"1821",45787732,0.0626262626262626,"3",0.554054054054054,841,43,"Long-Heavy","Positive",0.88218157847057
"1822",46087228,0.0314720812182741,"3",0,841,43,"Long-Low","Positive",0.88218157847057
"1823",46779153,0.076844262295082,"3",0.648068669527897,841,43,"Long-Heavy","Positive",0.88218157847057
"1824",47660639,0.00517063081695967,"6",0.656387665198238,841,43,"Long-Low","Positive",0.88218157847057
"1825",47705800,0.165460186142709,"2",0.640692640692641,841,43,"Long-Heavy","Positive",0.88218157847057
"1826",47927233,1.07046632124352,"1",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1827",48832437,0.0230607966457023,"4",0.656387665198238,841,43,"Long-Low","Positive",0.88218157847057
"1828",49261610,0.136075949367089,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1829",49785466,0.412327311370882,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1830",49790287,0.166843783209352,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1831",49914457,1.72553191489362,"1",0.643776824034335,841,43,"Long-Heavy","Positive",0.88218157847057
"1832",50391089,0.15112540192926,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1833",50476202,0.0912017167381974,"3",0.640692640692641,841,43,"Long-Heavy","Positive",0.88218157847057
"1834",50901876,0.0118790496760259,"4",0.644444444444444,841,43,"Long-Low","Positive",0.88218157847057
"1835",51400473,0.00217391304347826,"6",0.253588516746411,841,43,"Long-Low","Positive",0.88218157847057
"1836",51795164,0.311816192560175,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1837",52301484,0.0672546857772878,"3",0.165,841,43,"Long-Heavy","Positive",0.88218157847057
"1838",52649105,0.0133481646273637,"4",0.644444444444444,841,43,"Long-Low","Positive",0.88218157847057
"1839",52684564,0.00333704115684093,"6",0.640692640692641,841,43,"Long-Low","Positive",0.88218157847057
"1840",53161494,0.0952914798206278,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1841",53225233,0.021324354657688,"4",0.640692640692641,841,43,"Long-Low","Positive",0.88218157847057
"1842",53550867,0.0880361173814898,"3",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1843",54557791,0.0103329506314581,"4",0.643776824034335,841,43,"Long-Low","Positive",0.88218157847057
"1844",54608670,0.00459770114942529,"6",0.349514563106796,841,43,"Long-Low","Positive",0.88218157847057
"1845",55246406,0.00464037122969838,"6",0.341121495327103,841,43,"Long-Low","Positive",0.88218157847057
"1846",55792834,0.170760233918129,"2",0.640692640692641,841,43,"Long-Heavy","Positive",0.88218157847057
"1847",56211683,0.0223792697290931,"4",0.636363636363636,841,43,"Long-Low","Positive",0.88218157847057
"1848",56284470,0.0566037735849057,"3",0.640692640692641,841,43,"Long-Heavy","Positive",0.88218157847057
"1849",56460130,0.0118623962040332,"4",0.276190476190476,841,43,"Long-Low","Positive",0.88218157847057
"1850",56508420,0.0118623962040332,"4",0.640692640692641,841,43,"Long-Low","Positive",0.88218157847057
"1851",56581052,0.00475059382422803,"6",0.636363636363636,841,43,"Long-Low","Positive",0.88218157847057
"1852",56625960,1,"1",0.341121495327103,841,43,"Short-Heavy","Positive",0.88218157847057
"1853",56720866,0.014268727705113,"4",0.636363636363636,841,43,"Short-Low","Positive",0.88218157847057
"1854",57195306,0.114832535885167,"3",0.522522522522523,841,43,"Short-Heavy","Positive",0.88218157847057
"1855",57387327,0.109112709832134,"3",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1856",57427085,0.0276110444177671,"4",0.640692640692641,841,43,"Short-Low","Positive",0.88218157847057
"1857",57653240,0.78690036900369,"2",0,841,43,"Long-Heavy","Positive",0.88218157847057
"1858",57862288,0.0180940892641737,"4",0.465116279069767,841,43,"Short-Low","Positive",0.88218157847057
"1859",58697877,0.0451219512195122,"3",0.0109890109890109,841,43,"Short-Low","Positive",0.88218157847057
"1860",59071364,0.0441176470588235,"3",0.293838862559242,841,43,"Short-Low","Positive",0.88218157847057
"1861",59336189,0.715337423312883,"2",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1862",59826276,0.353159851301115,"2",0.341463414634146,841,43,"Short-Heavy","Positive",0.88218157847057
"1863",59947182,0.0372208436724566,"3",0.568181818181818,841,43,"Short-Low","Positive",0.88218157847057
"1864",60182804,0.0236612702366127,"4",0,841,43,"Short-Low","Positive",0.88218157847057
"1865",60318995,0.0299625468164794,"4",0.640692640692641,841,43,"Short-Low","Positive",0.88218157847057
"1866",63114658,0.0130208333333333,"4",0.341121495327103,841,43,"Short-Low","Positive",0.88218157847057
"1867",63228474,0.0182529335071708,"4",0,841,43,"Short-Low","Positive",0.88218157847057
"1868",63467254,0.00784313725490196,"6",0,841,43,"Short-Low","Positive",0.88218157847057
"1869",64273347,0.0425806451612903,"3",0.0164835164835165,841,43,"Short-Low","Positive",0.88218157847057
"1870",64360925,0.451527224435591,"2",0.276190476190476,841,43,"Short-Heavy","Positive",0.88218157847057
"1871",66736388,0.0345781466113416,"3",0.276190476190476,841,43,"Short-Low","Positive",0.88218157847057
"1872",67163604,0.0376569037656904,"3",0.37914691943128,841,43,"Short-Low","Positive",0.88218157847057
"1873",67783926,0.0676056338028169,"3",0.556053811659193,841,43,"Short-Heavy","Positive",0.88218157847057
"1874",68199792,0.137784090909091,"3",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1875",69049291,0.176046176046176,"2",0.0384615384615384,841,43,"Short-Heavy","Positive",0.88218157847057
"1876",69355015,0.281567489114659,"2",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1877",70411205,0.221565731166913,"2",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1878",72654035,0.0200308166409861,"4",0.21078431372549,841,43,"Short-Low","Positive",0.88218157847057
"1879",74665174,0.2896,"2",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1880",75414757,0.0113452188006483,"4",0.518181818181818,841,43,"Short-Low","Positive",0.88218157847057
"1881",75662473,0.0162866449511401,"4",0.513513513513513,841,43,"Short-Low","Positive",0.88218157847057
"1882",75694513,0.00163132137030995,"6",0.309859154929577,841,43,"Short-Low","Positive",0.88218157847057
"1883",78779519,0.222413793103448,"2",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1884",80005623,0.0422535211267606,"3",0,841,43,"Short-Low","Positive",0.88218157847057
"1885",81091054,0.0503597122302158,"3",0.341463414634146,841,43,"Short-Low","Positive",0.88218157847057
"1886",81590003,0.285454545454545,"2",0.354368932038835,841,43,"Short-Heavy","Positive",0.88218157847057
"1887",82392192,0.0535055350553506,"3",0.0164835164835165,841,43,"Short-Low","Positive",0.88218157847057
"1888",83113273,0.172284644194757,"2",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1889",83404462,0.00377358490566038,"6",0.341463414634146,841,43,"Short-Low","Positive",0.88218157847057
"1890",83418622,0.00188679245283019,"6",0.341463414634146,841,43,"Short-Low","Positive",0.88218157847057
"1891",84289824,0.00193050193050193,"6",0.0494505494505495,841,43,"Short-Low","Positive",0.88218157847057
"1892",85147298,0.0078740157480315,"6",0.331707317073171,841,43,"Short-Low","Positive",0.88218157847057
"1893",85162718,0.0019723865877712,"6",0.331707317073171,841,43,"Short-Low","Positive",0.88218157847057
"1894",85273422,0.0889328063241107,"3",0,841,43,"Short-Heavy","Positive",0.88218157847057
"1895",85727715,0.0858283433133733,"3",0,841,43,"Short-Low","Positive",0.88218157847057
"1896",86014079,0.482965931863727,"2",0.276190476190476,841,43,"Short-Heavy","Positive",0.88218157847057
"1897",86767336,0.126016260162602,"3",0.311881188118812,841,43,"Short-Heavy","Positive",0.88218157847057
"1898",87559900,1.12008281573499,"1",0.276190476190476,841,43,"Short-Heavy","Positive",0.88218157847057
"1899",87691298,0.04375,"3",0,841,43,"Short-Low","Positive",0.88218157847057
"1900",87701643,0.1,"3",0.341121495327103,841,43,"Short-Heavy","Positive",0.88218157847057
"1901",89411760,0.00646551724137931,"6",0.165,841,43,"Short-Low","Positive",0.88218157847057
"1902",92426877,0.0206422018348624,"4",0.341121495327103,841,43,"Short-Low","Positive",0.88218157847057
"1903",92525963,0.0827586206896552,"3",0.341121495327103,841,43,"Short-Low","Positive",0.88218157847057
"1904",92948576,0.0626450116009281,"3",0.309859154929577,841,43,"Short-Low","Positive",0.88218157847057
